Anime,URL,Tags,Alts,MAL_ID
Princess Mononoke,https://www.anime-planet.com/anime/princess-mononoke,"['Action', 'Adventure', 'Fantasy', 'Curse', 'Environmental', 'Feudal Japan', 'Forest', 'Japanese Mythology', 'Royalty', 'Wolves', 'Original Work']",['Mononoke Hime'],164
Deadman Wonderland,https://www.anime-planet.com/anime/deadman-wonderland,"['Action', 'Sci Fi', 'Shounen', 'Conspiracy', 'Framed for a Crime', 'High Stakes Games', 'Play or Die', 'Prison', 'PVP', 'Superpowers', 'Weak to Strong', 'Explicit Violence', 'Nudity', 'Based on a Manga']",[''],6880
Samurai Champloo,https://www.anime-planet.com/anime/samurai-champloo,"['Action', 'Adventure', 'Comedy', 'Drama', 'Episodic', 'Feudal Japan', 'Historical', 'Samurai', 'Swordplay', 'Nudity', 'Violence', 'Original Work']",[''],205
Miss Kobayashi's Dragon Maid,https://www.anime-planet.com/anime/miss-kobayashis-dragon-maid,"['Comedy', 'Fantasy', 'GL', 'Seinen', 'Shoujo-ai', 'Slice of Life', 'Animal Characteristics', 'Cohabitation', 'Contemporary Fantasy', 'Dragons', 'Maids', 'Monster Girls', 'Non-Human Protagonists', 'Reverse Isekai', 'Roommates', 'Urban Fantasy', 'Based on a Manga']",['Kobayashi-san Chi no Maid Dragon'],33206
Tokyo Revengers,https://www.anime-planet.com/anime/tokyo-revengers,"['Action', 'Drama', 'Shounen', 'Delinquents', 'Gangs', 'Second Chance', 'Time Travel', 'Mature Themes', 'Suicide', 'Violence', 'Based on a Manga']",[''],42249
Classroom of the Elite,https://www.anime-planet.com/anime/classroom-of-the-elite,"['Drama', 'Ecchi', 'Boarding School', 'Mind Games', 'Psychological', 'School Life', 'Based on a Light Novel']",['Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e'],35507
Dragon Ball Z,https://www.anime-planet.com/anime/dragon-ball-z,"['Action', 'Fantasy', 'Shounen', 'Aliens', 'Hand to Hand Combat', 'Martial Arts', 'Superpowers', 'Based on a Manga']",[''],813
Guilty Crown,https://www.anime-planet.com/anime/guilty-crown,"['Action', 'Mecha', 'Sci Fi', 'Dystopia', 'noitaminA', 'Pandemic', 'Rebellions', 'Terrorism', 'Original Work']",[''],10793
Dororo,https://www.anime-planet.com/anime/dororo,"['Action', 'Adventure', 'Shounen', 'Black and White', 'Child Protagonists', 'Curse', 'Deal with the Devil', 'Demons', 'Feudal Japan', 'Historical', 'Supernatural', 'World Masterpiece Theater', 'Violence', 'Based on a Manga']",['Dororo to Hyakkimaru'],37520
JoJo's Bizarre Adventure: Stardust Crusaders,https://www.anime-planet.com/anime/jojos-bizarre-adventure-stardust-crusaders,"['Action', 'Adventure', 'Shounen', 'Monster-of-the-week', 'Proxy Battles', 'Supernatural', 'Animal Abuse', 'Explicit Violence', 'Mature Themes', 'Based on a Manga']",['JoJo no Kimyou na Bouken: Stardust Crusaders'],20899
Kuroko's Basketball,https://www.anime-planet.com/anime/kurokos-basketball,"['Shounen', 'Sports', 'Basketball', 'School Club', 'Tournaments', 'Based on a Manga']",['Kuroko no Basket'],11771
Clannad After Story,https://www.anime-planet.com/anime/clannad-after-story,"['Drama', 'Romance', 'Adult Couples', 'Coming of Age', 'Family Life', 'Illness', 'Mature Themes', 'Based on a Visual Novel']",[''],4181
Black Butler,https://www.anime-planet.com/anime/black-butler,"['Shounen', '19th Century', 'Butlers', 'Deal with the Devil', 'Demons', 'England', 'Europe', 'Master-Servant Relationship', 'Nobility', 'Non-Human Protagonists', 'Supernatural', 'Animal Abuse', 'Mature Themes', 'Based on a Manga']",['Kuroshitsuji'],4898
Tokyo Ghoul:re,https://www.anime-planet.com/anime/tokyo-ghoul-re,"['Action', 'Horror', 'Seinen', 'Detectives', 'Human Experimentation', 'Police', 'Psychological', 'Supernatural', 'Cannibalism', 'Mature Themes', 'Physical Abuse', 'Violence', 'Based on a Manga']",[''],36511
Nisekoi,https://www.anime-planet.com/anime/nisekoi,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Slice of Life', 'Childhood Promise', 'Fake Romance', 'Gangs', 'Romantic Comedy', 'School Life', 'Tsundere', 'Yakuza', 'Based on a Manga']",['Nisekoi: False Love'],18897
Nisekoi:,https://www.anime-planet.com/anime/nisekoi-2,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Slice of Life', 'Fake Romance', 'Romantic Comedy', 'School Life', 'Tsundere', 'Based on a Manga']",['Nisekoi: False Love 2'],18897
Beyond the Boundary,https://www.anime-planet.com/anime/beyond-the-boundary,"['Action', 'Drama', 'Fantasy', 'Contemporary Fantasy', 'Magic', 'School Life', 'Transfer Students', 'Urban Fantasy', 'Based on a Light Novel']",['Kyoukai no Kanata'],18153
Terror in Resonance,https://www.anime-planet.com/anime/terror-in-resonance,"['Action', 'Drama', 'Conspiracy', 'Criminals', 'Detectives', 'Human Experimentation', 'noitaminA', 'Psychological', 'Terrorism', 'Thriller', 'Original Work']",['Zankyou no Terror'],23283
My Hero Academia 5,https://www.anime-planet.com/anime/my-hero-academia-5,"['Action', 'Sci Fi', 'Shounen', 'Superheroes', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Based on a Manga', 'Domestic Abuse']",['Boku no Hero Academia 5'],41587
Food Wars! The Second Plate,https://www.anime-planet.com/anime/food-wars-the-second-plate,"['Comedy', 'Ecchi', 'Shounen', 'Cooking', 'Culinary School', 'Food and Beverage', 'School Life', 'Tournaments', 'Based on a Manga']",['Shokugeki no Souma: Ni no Sara'],32282
Devilman: Crybaby,https://www.anime-planet.com/anime/devilman-crybaby,"['Action', 'Horror', 'Demons', 'Lifestyle Change', 'Supernatural', 'Animal Abuse', 'Explicit Sex', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on a Manga']",[''],35120
The Seven Deadly Sins: Revival of the Commandments,https://www.anime-planet.com/anime/the-seven-deadly-sins-revival-of-the-commandments,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Demons', 'Magic', 'Medieval', 'Non-Human Protagonists', 'Overpowered Main Characters', 'Royalty', 'Superpowers', 'Violence', 'Based on a Manga']",['Nanatsu no Taizai: Imashime no Fukkatsu'],34577
Ouran High School Host Club,https://www.anime-planet.com/anime/ouran-high-school-host-club,"['Comedy', 'Reverse Harem', 'Romance', 'Shoujo', 'Crossdressing', 'Debt', 'Hosts', 'School Club', 'School Life', 'Social Gap', 'Based on a Manga']",['Ouran Koukou Host-bu'],853
Log Horizon,https://www.anime-planet.com/anime/log-horizon,"['Adventure', 'Fantasy', 'Sci Fi', 'Economics', 'Game Elements', 'Guilds', 'Isekai', 'MMORPG', 'Overpowered Main Characters', 'Person in a Strange World', 'Trapped in a Video Game', 'Based on a Light Novel']",[''],17265
JoJo's Bizarre Adventure: Diamond is Unbreakable,https://www.anime-planet.com/anime/jojos-bizarre-adventure-diamond-is-unbreakable,"['Action', 'Mystery', 'Shounen', 'Proxy Battles', 'Supernatural', 'Animal Abuse', 'Mature Themes', 'Violence', 'Based on a Manga']",['JoJo no Kimyou na Bouken: Diamond wa Kudakenai'],31933
Goblin Slayer,https://www.anime-planet.com/anime/goblin-slayer,"['Action', 'Adventure', 'Fantasy', 'Seinen', 'Dark Fantasy', 'Guilds', 'Magic', 'Medieval', 'Monsters', 'Explicit Sex', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on a Light Novel']",[''],37349
JoJo’s Bizarre Adventure: Stardust Crusaders - Battle in Egypt,https://www.anime-planet.com/anime/jojos-bizarre-adventure-stardust-crusaders-battle-in-egypt,"['Action', 'Adventure', 'Comedy', 'Shounen', 'Monster-of-the-week', 'Proxy Battles', 'Supernatural', 'Animal Abuse', 'Explicit Violence', 'Mature Themes', 'Based on a Manga']",['JoJo no Kimyou na Bouken: Stardust Crusaders - Egypt-hen'],26055
Re:ZERO: Starting Life in Another World Season 2,https://www.anime-planet.com/anime/re-zero-starting-life-in-another-world-season-2,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Cheats', 'Dark Fantasy', 'Isekai', 'Magic', 'Person in a Strange World', 'Psychological', 'Summoned Into Another World', 'Thriller', 'Time Travel', 'Explicit Violence', 'Based on a Light Novel']",['Re:Zero kara Hajimeru Isekai Seikatsu Season 2'],39587
The Disastrous Life of Saiki K.,https://www.anime-planet.com/anime/the-disastrous-life-of-saiki-k,"['Comedy', 'Shounen', 'Slice of Life', 'Breaking the Fourth Wall', 'Gag', 'Overpowered Main Characters', 'Psychic Powers', 'School Life', 'Short Episodes', 'Supernatural', 'Superpowers', 'Based on a Manga']",['Saiki Kusuo no Psi Nan'],33255
Monster,https://www.anime-planet.com/anime/monster,"['Drama', 'Mystery', 'Seinen', 'Conspiracy', 'Crime', 'Doctors', 'Europe', 'Framed for a Crime', 'Germany', 'Medical', 'Noir', 'Psychological', 'Psychopaths', 'Revenge', 'Serial Killers', 'Thriller', 'Animal Abuse', 'Emotional Abuse', 'Mature Themes', 'Nudity', 'Physical Abuse', 'Prostitution', 'Sexual Content', 'Suicide', 'Violence', 'Based on a Manga', 'Domestic Abuse']",[''],19
My Little Monster,https://www.anime-planet.com/anime/my-little-monster,"['Comedy', 'Romance', 'Shoujo', 'Slice of Life', 'Opposites Attract', 'Romantic Comedy', 'School Life', 'Based on a Manga']",['Tonari no Kaibutsu-kun'],14227
Fate/stay night: Unlimited Blade Works,https://www.anime-planet.com/anime/fate-stay-night-unlimited-blade-works,"['Action', 'Fantasy', 'Contemporary Fantasy', 'Magic', 'Proxy Battles', 'Superpowers', 'Urban Fantasy', 'Violence', 'Based on an Eroge', 'Based on a Visual Novel']",[''],22297
Gintama°,https://www.anime-planet.com/anime/gintama-2015,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Breaking the Fourth Wall', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",[''],918
Gintama.,https://www.anime-planet.com/anime/gintama-2017,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Crude', 'Feudal Japan', 'Gag', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",[''],918
Gintama',https://www.anime-planet.com/anime/gintama-2011,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Breaking the Fourth Wall', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Slapstick', 'Swordplay', 'Based on a Manga']",[''],918
Gintama,https://www.anime-planet.com/anime/gintama,"['Action', 'Comedy', 'Drama', 'Sci Fi', 'Shounen', 'Aliens', 'Breaking the Fourth Wall', 'Crude', 'Feudal Japan', 'Gag', 'Parody', 'Samurai', 'Slapstick', 'Swordplay', 'Violence', 'Based on a Manga']",[''],918
The Irregular at Magic High School,https://www.anime-planet.com/anime/the-irregular-at-magic-high-school,"['Action', 'Sci Fi', 'Brother Complex', 'Magic', 'Magic School', 'Overpowered Main Characters', 'School Life', 'Siblings', 'Violence', 'Based on a Light Novel']",['Mahouka Koukou no Rettousei'],20785
My Teen Romantic Comedy SNAFU TOO!,https://www.anime-planet.com/anime/my-teen-romantic-comedy-snafu-too,"['Comedy', 'Drama', 'Romance', 'Seinen', 'Coming of Age', 'School Club', 'School Life', 'Based on a Light Novel']",['Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku'],23847
My Neighbor Totoro,https://www.anime-planet.com/anime/my-neighbor-totoro,"['Fantasy', 'Slice of Life', 'Child Protagonists', 'Contemporary Fantasy', 'Countryside', 'Family Friendly', 'Family Life', 'Japanese Mythology', 'Non-Human Protagonists', 'Siblings', 'Original Work']",['Tonari no Totoro'],523
K-On!!,https://www.anime-planet.com/anime/k-on-2,"['Comedy', 'Seinen', 'Slice of Life', 'All-Girls School', 'Iyashikei', 'Music', 'School Club', 'School Life', 'Based on a 4-Koma Manga', 'Based on a Manga']",[''],5680
K-On!,https://www.anime-planet.com/anime/k-on,"['Comedy', 'Seinen', 'Slice of Life', 'All-Girls School', 'Iyashikei', 'Music', 'School Club', 'School Life', 'Based on a 4-Koma Manga', 'Based on a Manga']",[''],5680
Magi: The Labyrinth of Magic,https://www.anime-planet.com/anime/magi-the-labyrinth-of-magic,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Genies', 'Magic', 'Middle Eastern', 'Political', 'Based on a Manga']",[''],14513
Sword Art Online: Alicization,https://www.anime-planet.com/anime/sword-art-online-alicization,"['Action', 'Fantasy', 'Sci Fi', 'Game Elements', 'Medieval', 'Overpowered Main Characters', 'Person in a Strange World', 'Virtual Reality', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Based on a Light Novel']",[''],36474
Golden Time,https://www.anime-planet.com/anime/golden-time,"['Comedy', 'Drama', 'Romance', 'Adult Couples', 'Amnesia', 'Childhood Promise', 'College', 'Coming of Age', 'Love Triangle', 'Mature Romance', 'School Life', 'Based on a Light Novel']",[''],17895
ReLIFE,https://www.anime-planet.com/anime/relife,"['Comedy', 'Drama', 'Romance', 'Seinen', 'Slice of Life', 'Age Transformation', 'NEET', 'Psychological', 'School Life', 'Based on a Webtoon']",[''],30015
Dragon Ball,https://www.anime-planet.com/anime/dragon-ball,"['Action', 'Adventure', 'Comedy', 'Shounen', 'Journey to the West', 'Martial Arts', 'Overpowered Main Characters', 'Nudity', 'Based on a Manga']",[''],223
Date a Live,https://www.anime-planet.com/anime/date-a-live,"['Action', 'Drama', 'Harem', 'Romance', 'Sci Fi', 'Based on a Light Novel']",[''],15583
Dr. Stone: Stone Wars,https://www.anime-planet.com/anime/dr-stone-stone-wars,"['Adventure', 'Comedy', 'Sci Fi', 'Shounen', 'Educational', 'Person in a Strange World', 'Post-apocalyptic', 'Prehistoric', 'Survival', 'Based on a Manga']",[''],40852
My Dress-Up Darling,https://www.anime-planet.com/anime/my-dress-up-darling,"['Comedy', 'Ecchi', 'Romance', 'Seinen', 'Gyaru', 'Orphans', 'Otaku Culture', 'School Life', 'Based on a Manga']",['Sono Bisque Doll wa Koi wo Suru'],48736
Overlord II,https://www.anime-planet.com/anime/overlord-ii,"['Action', 'Fantasy', 'Dark Fantasy', 'Game Elements', 'Isekai', 'Magic', 'Overpowered Main Characters', 'Person in a Strange World', 'Skeletons', 'Trapped in a Video Game', 'Virtual Reality', 'Mature Themes', 'Physical Abuse', 'Violence', 'Based on a Light Novel']",[''],35073
Prison School,https://www.anime-planet.com/anime/prison-school,"['Comedy', 'Ecchi', 'Seinen', 'Crude', 'Fetish', 'Newly Co-ed School', 'Prison', 'School Life', 'Nudity', 'Violence', 'Based on a Manga']",['Kangoku Gakuen'],30240
JoJo's Bizarre Adventure: Golden Wind,https://www.anime-planet.com/anime/jojos-bizarre-adventure-golden-wind,"['Action', 'Adventure', 'Shounen', 'Europe', 'Italy', 'Supernatural', 'Animal Abuse', 'Mature Themes', 'Based on a Manga']",['JoJo no Kimyou na Bouken: Ougon no Kaze'],37991
Black Lagoon,https://www.anime-planet.com/anime/black-lagoon,"['Action', 'Seinen', 'Gangs', 'Guns', 'Lifestyle Change', 'Mercenaries', 'Nudity', 'Violence', 'Based on a Manga']",[''],889
Weathering With You,https://www.anime-planet.com/anime/weathering-with-you,"['Drama', 'Lifestyle Change', 'Supernatural', 'Writers', 'Original Work']",['Tenki no Ko'],38826
Wotakoi: Love is Hard for Otaku,https://www.anime-planet.com/anime/wotakoi-love-is-hard-for-otaku,"['Comedy', 'Romance', 'Adult Couples', 'Childhood Friends', 'Coworkers', 'Fujoshi', 'Mature Romance', 'noitaminA', 'Otaku Culture', 'Salaryman', 'Work Life', 'Based on a Manga']",['Wotaku ni Koi wa Muzukashii'],35968
Rent-a-Girlfriend,https://www.anime-planet.com/anime/rent-a-girlfriend,"['Comedy', 'Drama', 'Ecchi', 'Harem', 'Romance', 'Shounen', 'Adult Couples', 'College', 'Fake Romance', 'Mature Romance', 'Neighbors', 'School Life', 'Sexual Content', 'Based on a Manga']","['Kanojo', 'Okarishimasu']",40839
Food Wars! The Third Plate,https://www.anime-planet.com/anime/food-wars-the-third-plate,"['Comedy', 'Ecchi', 'Shounen', 'Boarding House', 'Cooking', 'Culinary School', 'Food and Beverage', 'Neighbors', 'School Life', 'Tournaments', 'Based on a Manga']",['Shokugeki no Souma: San no Sara'],35788
Darker than Black,https://www.anime-planet.com/anime/darker-than-black,"['Action', 'Sci Fi', 'Noir', 'Secret Identity', 'Superpowers', 'Violence', 'Original Work']",['Darker Than Black: Kuro no Keiyakusha'],2025
I Want to Eat Your Pancreas,https://www.anime-planet.com/anime/i-want-to-eat-your-pancreas,"['Drama', 'Romance', 'Seinen', 'Coming of Age', 'Illness', 'Opposites Attract', 'School Life', 'Based on a Novel']",['Kimi no Suizou wo Tabetai'],36098
Chivalry of a Failed Knight,https://www.anime-planet.com/anime/chivalry-of-a-failed-knight,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Contemporary Fantasy', 'Elemental Powers', 'Magic', 'Magic School', 'School Life', 'Swordplay', 'Tournaments', 'Urban Fantasy', 'Based on a Light Novel']",['Rakudai Kishi no Cavalry'],30296
Fate/stay night,https://www.anime-planet.com/anime/fate-stay-night,"['Action', 'Fantasy', 'Romance', 'Contemporary Fantasy', 'Magic', 'Proxy Battles', 'Superpowers', 'Urban Fantasy', 'Based on an Eroge', 'Based on a Visual Novel']",[''],356
5 Centimeters per Second,https://www.anime-planet.com/anime/5-centimeters-per-second,"['Drama', 'Romance', 'Childhood Friends', 'Trains', 'Unrequited Love', 'Original Work']",['Byousoku 5 Centimeter'],1689
Danganronpa: The Animation,https://www.anime-planet.com/anime/danganronpa-the-animation,"['Mystery', 'Animeism', 'Battle Royale', 'High Stakes Games', 'Play or Die', 'Psychological', 'PVP', 'Mature Themes', 'Suicide', 'Violence', 'Based on a Video Game']",['Danganronpa Kibou no Gakuen to Zetsubou no Koukousei The Animation'],16592
Plastic Memories,https://www.anime-planet.com/anime/plastic-memories,"['Drama', 'Romance', 'Sci Fi', 'Androids', 'Non-Human Protagonists', 'Robots', 'Original Work']",[''],27775
The Quintessential Quintuplets,https://www.anime-planet.com/anime/the-quintessential-quintuplets,"['Comedy', 'Drama', 'Harem', 'Romance', 'Shounen', 'School Life', 'Siblings', 'Tutors', 'Based on a Manga']",['5-toubun no Hanayome'],38101
The Quintessential Quintuplets∽,https://www.anime-planet.com/anime/the-quintessential-quintuplets-tilde,"['Comedy', 'Drama', 'Harem', 'Romance', 'Shounen', 'School Life', 'Siblings', 'Tutors', 'Based on a Manga']",['5-toubun no Hanayome∽'],38101
Kimi ni Todoke - From Me To You,https://www.anime-planet.com/anime/kimi-ni-todoke-from-me-to-you,"['Comedy', 'Drama', 'Romance', 'Shoujo', 'Coming of Age', 'School Life', 'Based on a Manga']",[''],6045
That Time I Got Reincarnated as a Slime Season 2,https://www.anime-planet.com/anime/that-time-i-got-reincarnated-as-a-slime-season-2,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Cheats', 'Demons', 'Game Elements', 'Isekai', 'Kingdom Building', 'Magic', 'Management', 'Modern Knowledge', 'Monsters', 'Person in a Strange World', 'Political', 'Reincarnation', 'Slimes', 'Based on a Manga']",['Tensei Shitara Slime Datta Ken Season 2'],39551
Monthly Girls' Nozaki-kun,https://www.anime-planet.com/anime/monthly-girls-nozaki-kun,"['Comedy', 'Romance', 'Shounen', 'Gag', 'Manga Industry', 'Otaku Culture', 'Romantic Comedy', 'Satire', 'School Life', 'Writers', 'Based on a 4-Koma Manga', 'Based on a Manga']",['Gekkan Shoujo Nozaki-kun'],23289
Hellsing Ultimate,https://www.anime-planet.com/anime/hellsing-ultimate,"['Action', 'Horror', 'Seinen', 'Conspiracy', 'England', 'Europe', 'Guns', 'Master-Servant Relationship', 'Non-Human Protagonists', 'Overpowered Main Characters', 'Religion', 'Supernatural', 'Vampires', 'Explicit Sex', 'Explicit Violence', 'Mature Themes', 'Physical Abuse', 'Sexual Abuse', 'Suicide', 'Based on a Manga']",[''],777
Black Bullet,https://www.anime-planet.com/anime/black-bullet,"['Action', 'Mystery', 'Sci Fi', 'Insects', 'Pandemic', 'Post-apocalyptic', 'Based on a Light Novel']",[''],20787
